block,image_id,image_type,manipulation,phase,subject,verbal_id,semantic_distance,verbal_acc_corrected
2,eclair,target,upside_down,post,4w13uz7sj9ov4p2,wheelbarrow,0.7059439597757396,0.0
3,polar_bear,target,regular,pre,4w13uz7sj9ov4p2,peacock,0.5121153563480506,0.0
3,gutter,target,upside_down,pre,4w13uz7sj9ov4p2,faucet,0.5331072287298089,0.0
3,aloe,target,upside_down,post,4w13uz7sj9ov4p2,key,0.8889728872090604,0.0
3,bullet,target,horizontal_flip,post,4w13uz7sj9ov4p2,bullet,0.0,1.0
3,steak,target,horizontal_flip,pre,4w13uz7sj9ov4p2,meat,0.2906973686482421,0.0
3,grasshopper,target,regular,post,4w13uz7sj9ov4p2,grasshopper,0.0,1.0
4,steak,target,horizontal_flip,post,4w13uz7sj9ov4p2,steak,0.0,1.0
4,football_helmet,target,regular,pre,4w13uz7sj9ov4p2,trumpet,0.7306125734056153,0.0
4,gutter,target,upside_down,post,4w13uz7sj9ov4p2,faucet,0.5331072287298089,0.0
4,polar_bear,target,regular,post,4w13uz7sj9ov4p2,polar_bear,0.0,1.0
4,magnifier,target,horizontal_flip,pre,4w13uz7sj9ov4p2,hold,0.7767967096791504,0.0
4,scarf,target,upside_down,pre,4w13uz7sj9ov4p2,box,0.7540545853523652,0.0
5,magnifier,target,horizontal_flip,post,4w13uz7sj9ov4p2,timer,0.7094811369556477,0.0
5,football_helmet,target,regular,post,4w13uz7sj9ov4p2,helmet,0.3335998265040213,0.0
5,scarf,target,upside_down,post,4w13uz7sj9ov4p2,scarf,0.0,1.0
0,candelabra,target,horizontal_flip,pre,y9gw2lx59l75rbr,book,0.84685852567629,0.0
0,drill,target,regular,pre,y9gw2lx59l75rbr,bird,0.7254707004044187,0.0
0,axe,target,upside_down,pre,y9gw2lx59l75rbr,plant,0.8687238480879036,0.0
1,candelabra,target,horizontal_flip,post,y9gw2lx59l75rbr,book,0.84685852567629,0.0
1,sidecar,target,regular,pre,y9gw2lx59l75rbr,fish,0.6804894677724274,0.0
1,axe,target,upside_down,post,y9gw2lx59l75rbr,wheat,0.9167856504705606,0.0
1,drill,target,regular,post,y9gw2lx59l75rbr,waffle_iron,0.7005854820008612,0.0
1,puddle,target,horizontal_flip,pre,y9gw2lx59l75rbr,wheat_berry,0.7867346834731529,0.0
1,shears,target,upside_down,pre,y9gw2lx59l75rbr,stick,0.6279703273152861,0.0
2,garlic,target,horizontal_flip,pre,y9gw2lx59l75rbr,mouse1,0.7347671977845786,0.0
2,pedal,target,regular,pre,y9gw2lx59l75rbr,car,0.4926938723002335,0.0
2,sidecar,target,regular,post,y9gw2lx59l75rbr,fish,0.6804894677724274,0.0
2,shears,target,upside_down,post,y9gw2lx59l75rbr,clipper,0.4114827060737601,0.0
2,puddle,target,horizontal_flip,post,y9gw2lx59l75rbr,puddle,0.0,1.0
2,peanut_butter,target,upside_down,pre,y9gw2lx59l75rbr,water_fountain,0.7012054840384054,0.0
3,peanut_butter,target,upside_down,post,y9gw2lx59l75rbr,peanut_butter,0.0,1.0
3,pedal,target,regular,post,y9gw2lx59l75rbr,pedal,0.0,1.0
3,football_helmet,target,horizontal_flip,pre,y9gw2lx59l75rbr,mitt,0.50056695618072,0.0
3,dumbbell,target,upside_down,pre,y9gw2lx59l75rbr,wheat,0.7426658331660935,0.0
3,garlic,target,horizontal_flip,post,y9gw2lx59l75rbr,palm_tree,0.6572229509029488,0.0
3,punching_bag,target,regular,pre,y9gw2lx59l75rbr,drill,0.7546553475546797,0.0
4,ginger,target,regular,pre,y9gw2lx59l75rbr,puddle,0.6911722391436558,0.0
4,football_helmet,target,horizontal_flip,post,y9gw2lx59l75rbr,helmet,0.3335998265040213,0.0
4,punching_bag,target,regular,post,y9gw2lx59l75rbr,drill,0.7546553475546797,0.0
4,figurine,target,horizontal_flip,pre,y9gw2lx59l75rbr,space_shuttle,0.8154481997054311,0.0
4,dumbbell,target,upside_down,post,y9gw2lx59l75rbr,wheat,0.7426658331660935,0.0
4,bat2,target,upside_down,pre,y9gw2lx59l75rbr,sword,0.5776279375785107,0.0
5,bat2,target,upside_down,post,y9gw2lx59l75rbr,hockey_stick,0.3873427414196285,0.0
5,figurine,target,horizontal_flip,post,y9gw2lx59l75rbr,space_shuttle,0.8154481997054311,0.0
5,ginger,target,regular,post,y9gw2lx59l75rbr,ginger,0.0,1.0
0,missile,target,regular,pre,1dxaayqg3yegepc,gun,0.5962752249545398,0.0
0,shears,target,upside_down,pre,1dxaayqg3yegepc,man,0.8404163209283491,0.0
0,gargoyle,target,horizontal_flip,pre,1dxaayqg3yegepc,dog,0.5672490729653248,0.0
1,garlic,target,horizontal_flip,pre,1dxaayqg3yegepc,plant,0.6532655752411112,0.0
1,missile,target,regular,post,1dxaayqg3yegepc,missile,0.0,1.0
1,gargoyle,target,horizontal_flip,post,1dxaayqg3yegepc,gargoyle,0.0,1.0
1,magnifier,target,upside_down,pre,1dxaayqg3yegepc,record_player,0.5950685870107267,0.0
1,shears,target,upside_down,post,1dxaayqg3yegepc,cart,0.7278956188026304,0.0
1,punching_bag,target,regular,pre,1dxaayqg3yegepc,gun,0.7052810383834119,0.0
2,lip_gloss,target,upside_down,pre,1dxaayqg3yegepc,pen,0.808221582889206,0.0
2,rattlesnake,target,regular,pre,1dxaayqg3yegepc,swan,0.5337182479858074,0.0
2,garlic,target,horizontal_flip,post,1dxaayqg3yegepc,onion,0.2194468179123678,0.0
2,magnifier,target,upside_down,post,1dxaayqg3yegepc,microscope,0.3631350618070025,0.0
2,polar_bear,target,horizontal_flip,pre,1dxaayqg3yegepc,dog,0.4773027390168228,0.0
2,punching_bag,target,regular,post,1dxaayqg3yegepc,bomb,0.7630545481718283,0.0
3,sidecar,target,horizontal_flip,pre,1dxaayqg3yegepc,snake,0.7028789118486336,0.0
3,rattlesnake,target,regular,post,1dxaayqg3yegepc,snake,0.2809631244376995,0.0
3,grasshopper,target,regular,pre,1dxaayqg3yegepc,flower,0.5826841008783197,0.0
3,backpack,target,upside_down,pre,1dxaayqg3yegepc,glass,0.7014264557760224,0.0
3,polar_bear,target,horizontal_flip,post,1dxaayqg3yegepc,wolf,0.3411500803512399,0.0
3,lip_gloss,target,upside_down,post,1dxaayqg3yegepc,lipstick,0.3386423889777298,0.0
4,backpack,target,upside_down,post,1dxaayqg3yegepc,flower,0.7977624339685667,0.0
4,surfboard,target,horizontal_flip,pre,1dxaayqg3yegepc,flower,0.8825791068856841,0.0
4,sidecar,target,horizontal_flip,post,1dxaayqg3yegepc,sidecar,0.0,1.0
4,sandal,target,regular,pre,1dxaayqg3yegepc,car,0.7288184774171919,0.0
4,drill,target,upside_down,pre,1dxaayqg3yegepc,glove,0.7521376082325506,0.0
4,grasshopper,target,regular,post,1dxaayqg3yegepc,petal,0.5700329572057619,0.0
5,drill,target,upside_down,post,1dxaayqg3yegepc,drill,0.0,1.0
5,surfboard,target,horizontal_flip,post,1dxaayqg3yegepc,surfboard,0.0,1.0
5,sandal,target,regular,post,1dxaayqg3yegepc,sandal,0.0,1.0
0,snail,target,upside_down,pre,66otk3akpygkr6w,whale,0.4836332571851011,0.0
0,pomegranate,target,regular,pre,66otk3akpygkr6w,,,0.0
0,grasshopper,target,horizontal_flip,pre,66otk3akpygkr6w,dolphin,0.5622650474306119,0.0
1,ginger,target,horizontal_flip,pre,66otk3akpygkr6w,snail,0.5834991284119209,0.0
1,snail,target,upside_down,post,66otk3akpygkr6w,whale,0.4836332571851011,0.0
1,bullet,target,upside_down,pre,66otk3akpygkr6w,gun,0.299683124209945,0.0
1,steak,target,regular,pre,66otk3akpygkr6w,,,0.0
1,pomegranate,target,regular,post,66otk3akpygkr6w,,,0.0
1,grasshopper,target,horizontal_flip,post,66otk3akpygkr6w,grasshopper,0.0,1.0
2,steak,target,regular,post,66otk3akpygkr6w,steak,0.0,1.0
2,backpack,target,regular,pre,66otk3akpygkr6w,hip,0.6246598303065194,0.0
2,shears,target,upside_down,pre,66otk3akpygkr6w,cab,0.8331371480230836,0.0
2,ginger,target,horizontal_flip,post,66otk3akpygkr6w,fish,0.6388448301209424,0.0
2,bullet,target,upside_down,post,66otk3akpygkr6w,bullet,0.0,1.0
2,dumbbell,target,horizontal_flip,pre,66otk3akpygkr6w,train_car,,0.0
3,puddle,target,upside_down,pre,66otk3akpygkr6w,boat,0.6907290656544036,0.0
3,sandal,target,horizontal_flip,pre,66otk3akpygkr6w,space_shuttle,0.9032891787117572,0.0
3,dumbbell,target,horizontal_flip,post,66otk3akpygkr6w,train_car,,0.0
3,aloe,target,regular,pre,66otk3akpygkr6w,snake,0.6228113671747479,0.0
3,backpack,target,regular,post,66otk3akpygkr6w,whale,0.7949288878473416,0.0
3,shears,target,upside_down,post,66otk3akpygkr6w,bag,0.6978726392124625,0.0
4,aloe,target,regular,post,66otk3akpygkr6w,house_trailer,0.8648416077683357,0.0
4,buoy,target,upside_down,pre,66otk3akpygkr6w,kite,0.5194764296398766,0.0
4,sandal,target,horizontal_flip,post,66otk3akpygkr6w,frog,0.7000776298287421,0.0
4,bat2,target,regular,pre,66otk3akpygkr6w,gun,0.6546829000862524,0.0
4,scarf,target,horizontal_flip,pre,66otk3akpygkr6w,road_sign,0.7595690948426312,0.0
4,puddle,target,upside_down,post,66otk3akpygkr6w,ship,0.7688258865099404,0.0
5,scarf,target,horizontal_flip,post,66otk3akpygkr6w,nog,0.7006461702934874,0.0
5,buoy,target,upside_down,post,66otk3akpygkr6w,boat,0.4288644392975878,0.0
5,bat2,target,regular,post,66otk3akpygkr6w,gun,0.6546829000862524,0.0
0,dumbbell,target,horizontal_flip,pre,l2asb1729f8vmr3,map,0.8373760030097119,0.0
0,garlic,target,upside_down,pre,l2asb1729f8vmr3,river_horse,0.7941909630476772,0.0
0,puddle,target,regular,pre,l2asb1729f8vmr3,mountain_lion,0.8275444928651378,0.0
1,garlic,target,upside_down,post,l2asb1729f8vmr3,peach,0.4343446443017231,0.0
1,backpack,target,regular,pre,l2asb1729f8vmr3,shoestring,0.5310707349483499,0.0
1,sandal,target,horizontal_flip,pre,l2asb1729f8vmr3,car,0.7288184774171919,0.0
1,banana_peel,target,upside_down,pre,l2asb1729f8vmr3,feeding_chair,0.6385532962731812,0.0
1,dumbbell,target,horizontal_flip,post,l2asb1729f8vmr3,water_cooler,0.7064929794740332,0.0
1,puddle,target,regular,post,l2asb1729f8vmr3,highchair,0.7081898666225668,0.0
2,hot-water_bottle,target,upside_down,pre,l2asb1729f8vmr3,wafer,0.727129170951745,0.0
2,football_helmet,target,regular,pre,l2asb1729f8vmr3,Richmondena_Cardinalis,0.6086269703112213,0.0
2,aloe,target,horizontal_flip,pre,l2asb1729f8vmr3,wall_bracket,0.8425807282960751,0.0
2,banana_peel,target,upside_down,post,l2asb1729f8vmr3,eagle,0.8182973415564905,0.0
2,sandal,target,horizontal_flip,post,l2asb1729f8vmr3,car,0.7288184774171919,0.0
2,backpack,target,regular,post,l2asb1729f8vmr3,shoe_lace,0.5310707349483499,0.0
3,grasshopper,target,regular,pre,l2asb1729f8vmr3,leafage,0.530254806799556,0.0
3,aloe,target,horizontal_flip,post,l2asb1729f8vmr3,starfish,0.5580654801155359,0.0
3,hot-water_bottle,target,upside_down,post,l2asb1729f8vmr3,water_bottle,0.4978671883809205,0.0
3,missile,target,upside_down,pre,l2asb1729f8vmr3,ice-cream_cone,0.7124294134988114,0.0
3,football_helmet,target,regular,post,l2asb1729f8vmr3,gun_trigger,0.6346827368514614,0.0
3,punching_bag,target,horizontal_flip,pre,l2asb1729f8vmr3,typewriter,0.7253266905978313,0.0
4,missile,target,upside_down,post,l2asb1729f8vmr3,gage,0.819157920709023,0.0
4,bat2,target,regular,pre,l2asb1729f8vmr3,Erinaceus_europeaeus,0.7203435366007761,0.0
4,punching_bag,target,horizontal_flip,post,l2asb1729f8vmr3,gammon,0.7518894381045957,0.0
4,puffin,target,upside_down,pre,l2asb1729f8vmr3,sward,0.8038151092800765,0.0
4,scarf,target,horizontal_flip,pre,l2asb1729f8vmr3,nail_clippers,0.7791573711031223,0.0
4,grasshopper,target,regular,post,l2asb1729f8vmr3,kale,0.5991148013382004,0.0
5,puffin,target,upside_down,post,l2asb1729f8vmr3,eagle,0.4744208201675698,0.0
5,bat2,target,regular,post,l2asb1729f8vmr3,baby_carriage,0.7823630009406173,0.0
5,scarf,target,horizontal_flip,post,l2asb1729f8vmr3,jackhammer,0.8342718375676424,0.0
0,gargoyle,target,regular,pre,ftbmwvh9nb6rkwo,tiger,0.616830993807155,0.0
0,dumbbell,target,upside_down,pre,ftbmwvh9nb6rkwo,bear,0.7772636875769424,0.0
0,aloe,target,horizontal_flip,pre,ftbmwvh9nb6rkwo,monkey,0.6339887044733593,0.0
1,polar_bear,target,upside_down,pre,ftbmwvh9nb6rkwo,rock,0.7391980536601264,0.0
1,aloe,target,horizontal_flip,post,ftbmwvh9nb6rkwo,fish,0.658456591285936,0.0
1,gargoyle,target,regular,post,ftbmwvh9nb6rkwo,gargoyle,0.0,1.0
1,dumbbell,target,upside_down,post,ftbmwvh9nb6rkwo,mouse,0.6065091634688227,0.0
1,gutter,target,horizontal_flip,pre,ftbmwvh9nb6rkwo,torch,0.7236910027717722,0.0
1,rattlesnake,target,regular,pre,ftbmwvh9nb6rkwo,otter,0.4302976493086592,0.0
2,gutter,target,horizontal_flip,post,ftbmwvh9nb6rkwo,torch,0.7236910027717722,0.0
2,mannequin,target,upside_down,pre,ftbmwvh9nb6rkwo,fire,0.8108483522271123,0.0
2,rattlesnake,target,regular,post,ftbmwvh9nb6rkwo,snake,0.2809631244376995,0.0
2,polar_bear,target,upside_down,post,ftbmwvh9nb6rkwo,otter,0.3376328729491934,0.0
2,egg_roll,target,regular,pre,ftbmwvh9nb6rkwo,tree,0.6766507340212354,0.0
2,grasshopper,target,horizontal_flip,pre,ftbmwvh9nb6rkwo,plant,0.598823777229123,0.0
3,bullet,target,upside_down,pre,ftbmwvh9nb6rkwo,knife,0.4845450990677514,0.0
3,mannequin,target,upside_down,post,ftbmwvh9nb6rkwo,hand,0.6006009881668583,0.0
3,scarf,target,horizontal_flip,pre,ftbmwvh9nb6rkwo,quilt,0.5372477230311813,0.0
3,sandal,target,regular,pre,ftbmwvh9nb6rkwo,shoe,0.5116566558022024,0.0
3,grasshopper,target,horizontal_flip,post,ftbmwvh9nb6rkwo,mushroom,0.4631177966750066,0.0
3,egg_roll,target,regular,post,ftbmwvh9nb6rkwo,finger,0.7124795479923371,0.0
4,bullet,target,upside_down,post,ftbmwvh9nb6rkwo,knife,0.4845450990677514,0.0
4,garlic,target,upside_down,pre,ftbmwvh9nb6rkwo,umbrella,0.8069645046861391,0.0
4,sandal,target,regular,post,ftbmwvh9nb6rkwo,sandal,0.0,1.0
4,scarf,target,horizontal_flip,post,ftbmwvh9nb6rkwo,scarf,0.0,1.0
4,backpack,target,regular,pre,ftbmwvh9nb6rkwo,penguin,0.7267261979240325,0.0
4,drill,target,horizontal_flip,pre,ftbmwvh9nb6rkwo,shoe,0.7149797747604228,0.0
5,backpack,target,regular,post,ftbmwvh9nb6rkwo,backpack,0.0,1.0
5,drill,target,horizontal_flip,post,ftbmwvh9nb6rkwo,shoe,0.7149797747604228,0.0
5,garlic,target,upside_down,post,ftbmwvh9nb6rkwo,umbrella,0.8069645046861391,0.0
0,puffin,target,upside_down,pre,kpoyx09ld6lc6cs,sack,0.6293854566147872,0.0
0,bat2,target,regular,pre,kpoyx09ld6lc6cs,key,0.7498574662371185,0.0
0,pomegranate,target,horizontal_flip,pre,kpoyx09ld6lc6cs,pineapple,0.2905585265451096,0.0
1,bullet,target,horizontal_flip,pre,kpoyx09ld6lc6cs,fence,0.7726982232969679,0.0
1,dumbbell,target,upside_down,pre,kpoyx09ld6lc6cs,gate,0.7355906041367168,0.0
1,pomegranate,target,horizontal_flip,post,kpoyx09ld6lc6cs,pomegranate,0.0,1.0
1,mannequin,target,regular,pre,kpoyx09ld6lc6cs,puffin,0.6394648475352069,0.0
1,puffin,target,upside_down,post,kpoyx09ld6lc6cs,puffin,0.0,1.0
1,bat2,target,regular,post,kpoyx09ld6lc6cs,bat2,0.0,1.0
2,bullet,target,horizontal_flip,post,kpoyx09ld6lc6cs,bullet,0.0,1.0
2,gutter,target,regular,pre,kpoyx09ld6lc6cs,cup,0.7334853016865543,0.0
2,mannequin,target,regular,post,kpoyx09ld6lc6cs,mannequin,0.0,1.0
2,polar_bear,target,horizontal_flip,pre,kpoyx09ld6lc6cs,fox,0.4574557390224041,0.0
2,dumbbell,target,upside_down,post,kpoyx09ld6lc6cs,bullet,0.6507422785005923,0.0
2,drill,target,upside_down,pre,kpoyx09ld6lc6cs,owl,0.7998973737621169,0.0
3,drill,target,upside_down,post,kpoyx09ld6lc6cs,owl,0.7998973737621169,0.0
3,polar_bear,target,horizontal_flip,post,kpoyx09ld6lc6cs,polar_bear,0.0,1.0
3,gutter,target,regular,post,kpoyx09ld6lc6cs,drainpipe,0.4515211101945687,0.0
3,surfboard,target,upside_down,pre,kpoyx09ld6lc6cs,house_trailer,0.6716895889781815,0.0
3,grasshopper,target,horizontal_flip,pre,kpoyx09ld6lc6cs,bird,0.373359105113604,0.0
3,backpack,target,regular,pre,kpoyx09ld6lc6cs,ship,0.6913484857939887,0.0
4,surfboard,target,upside_down,post,kpoyx09ld6lc6cs,roof_rack,0.6398034419379184,0.0
4,ginger,target,regular,pre,kpoyx09ld6lc6cs,bug,0.7280284561940181,0.0
4,eclair,target,horizontal_flip,pre,kpoyx09ld6lc6cs,wood,0.6433827191829739,0.0
4,backpack,target,regular,post,kpoyx09ld6lc6cs,canoe,0.5744713741766341,0.0
4,peanut_butter,target,upside_down,pre,kpoyx09ld6lc6cs,bowl,0.5575551239533691,0.0
4,grasshopper,target,horizontal_flip,post,kpoyx09ld6lc6cs,grasshopper,0.0,1.0
5,ginger,target,regular,post,kpoyx09ld6lc6cs,plant,0.5279111920791267,0.0
5,peanut_butter,target,upside_down,post,kpoyx09ld6lc6cs,,,0.0
5,eclair,target,horizontal_flip,post,kpoyx09ld6lc6cs,cab,0.8131107960573678,0.0
0,gutter,target,horizontal_flip,pre,up9ha1g8yadr7he,foot,0.6900064935476973,0.0
0,drill,target,upside_down,pre,up9ha1g8yadr7he,microphone,0.7619614092982538,0.0
0,gargoyle,target,regular,pre,up9ha1g8yadr7he,foot,0.5111281454742088,0.0
1,steak,target,upside_down,pre,up9ha1g8yadr7he,leaf,0.758866465429319,0.0
1,gargoyle,target,regular,post,up9ha1g8yadr7he,curb,0.7866070883930718,0.0
1,gutter,target,horizontal_flip,post,up9ha1g8yadr7he,torch,0.7236910027717722,0.0
1,sardine,target,regular,pre,up9ha1g8yadr7he,stove2,0.7673656894811763,0.0
1,scarf,target,horizontal_flip,pre,up9ha1g8yadr7he,wall,0.7703733896221308,0.0
1,drill,target,upside_down,post,up9ha1g8yadr7he,guitar,0.7584043244862575,0.0
2,sardine,target,regular,post,up9ha1g8yadr7he,meat,0.4596805126398092,0.0
2,pedal,target,upside_down,pre,up9ha1g8yadr7he,camera,0.7711689860989747,0.0
2,bullet,target,regular,pre,up9ha1g8yadr7he,painting,0.806020136045863,0.0
2,scarf,target,horizontal_flip,post,up9ha1g8yadr7he,wall,0.7703733896221308,0.0
2,snail,target,horizontal_flip,pre,up9ha1g8yadr7he,cat,0.4864683299027877,0.0
2,steak,target,upside_down,post,up9ha1g8yadr7he,meat,0.2906973686482421,0.0
3,shears,target,horizontal_flip,pre,up9ha1g8yadr7he,wheel,0.7802116548804379,0.0
3,bullet,target,regular,post,up9ha1g8yadr7he,bullet,0.0,1.0
3,surfboard,target,regular,pre,up9ha1g8yadr7he,slide,0.711395542351227,0.0
3,snail,target,horizontal_flip,post,up9ha1g8yadr7he,fish,0.4131188411480216,0.0
3,pedal,target,upside_down,post,up9ha1g8yadr7he,machine,0.4926938723002335,0.0
3,magnifier,target,upside_down,pre,up9ha1g8yadr7he,disk,0.7628792967143194,0.0
4,magnifier,target,upside_down,post,up9ha1g8yadr7he,disc,0.7628792967143194,0.0
4,bat2,target,horizontal_flip,pre,up9ha1g8yadr7he,gun,0.6546829000862524,0.0
4,missile,target,upside_down,pre,up9ha1g8yadr7he,gun,0.5962752249545398,0.0
4,shears,target,horizontal_flip,post,up9ha1g8yadr7he,bow,0.6308541169991932,0.0
4,surfboard,target,regular,post,up9ha1g8yadr7he,slide,0.711395542351227,0.0
4,sidecar,target,regular,pre,up9ha1g8yadr7he,face,0.7843434272234289,0.0
5,bat2,target,horizontal_flip,post,up9ha1g8yadr7he,gun,0.6546829000862524,0.0
5,missile,target,upside_down,post,up9ha1g8yadr7he,missile,0.0,1.0
5,sidecar,target,regular,post,up9ha1g8yadr7he,fish,0.6804894677724274,0.0
0,candelabra,target,horizontal_flip,pre,jduc9ubwsyebyet,car,0.8542669113913408,0.0
0,drill,target,regular,pre,jduc9ubwsyebyet,car_door,0.7929391419985355,0.0
0,axe,target,upside_down,pre,jduc9ubwsyebyet,tree,0.703635804904527,0.0
1,candelabra,target,horizontal_flip,post,jduc9ubwsyebyet,table,0.7139115276000704,0.0
1,sidecar,target,regular,pre,jduc9ubwsyebyet,fish_bowl,0.7325419607933941,0.0
1,axe,target,upside_down,post,jduc9ubwsyebyet,trunk,0.721600463894492,0.0
1,drill,target,regular,post,jduc9ubwsyebyet,car,0.8284073295897443,0.0
1,puddle,target,horizontal_flip,pre,jduc9ubwsyebyet,car,0.7325416292602503,0.0
1,shears,target,upside_down,pre,jduc9ubwsyebyet,sword,0.5421268604917817,0.0
2,garlic,target,horizontal_flip,pre,jduc9ubwsyebyet,car,0.8640759728527115,0.0
2,pedal,target,regular,pre,jduc9ubwsyebyet,car_seat,0.4154982306553019,0.0
2,sidecar,target,regular,post,jduc9ubwsyebyet,bat2,0.7826290244771251,0.0
2,shears,target,upside_down,post,jduc9ubwsyebyet,sword,0.5421268604917817,0.0
2,puddle,target,horizontal_flip,post,jduc9ubwsyebyet,book,0.8586046926701955,0.0
2,peanut_butter,target,upside_down,pre,jduc9ubwsyebyet,hair_dryer,0.7673643835299199,0.0
3,peanut_butter,target,upside_down,post,jduc9ubwsyebyet,honey,0.4954761438084359,0.0
3,pedal,target,regular,post,jduc9ubwsyebyet,car,0.4926938723002335,0.0
3,football_helmet,target,horizontal_flip,pre,jduc9ubwsyebyet,book,0.8268054888724541,0.0
3,dumbbell,target,upside_down,pre,jduc9ubwsyebyet,gun_trigger,0.628195636215085,0.0
3,garlic,target,horizontal_flip,post,jduc9ubwsyebyet,house_trailer,0.904013506078238,0.0
3,punching_bag,target,regular,pre,jduc9ubwsyebyet,baby_carriage,0.8041987632822292,0.0
4,ginger,target,regular,pre,jduc9ubwsyebyet,car,0.8944252784772946,0.0
4,football_helmet,target,horizontal_flip,post,jduc9ubwsyebyet,gun,0.7276634138795448,0.0
4,punching_bag,target,regular,post,jduc9ubwsyebyet,gun,0.7052810383834119,0.0
4,figurine,target,horizontal_flip,pre,jduc9ubwsyebyet,figurine,0.0,1.0
4,dumbbell,target,upside_down,post,jduc9ubwsyebyet,stair,0.6126426559970489,0.0
4,bat2,target,upside_down,pre,jduc9ubwsyebyet,hand_blower,0.7139932988212332,0.0
5,bat2,target,upside_down,post,jduc9ubwsyebyet,car_seat,0.7312458201941261,0.0
5,figurine,target,horizontal_flip,post,jduc9ubwsyebyet,bulletin_board,0.6697472621496319,0.0
5,ginger,target,regular,post,jduc9ubwsyebyet,stone,0.6904071962864913,0.0
0,candelabra,target,horizontal_flip,pre,hvgl1xq7jd80xc0,column,0.738080079467711,0.0
0,drill,target,regular,pre,hvgl1xq7jd80xc0,mesh,0.6853063138153743,0.0
0,axe,target,upside_down,pre,hvgl1xq7jd80xc0,hat,0.7032196354317508,0.0
1,candelabra,target,horizontal_flip,post,hvgl1xq7jd80xc0,candlestick,0.3038730226832967,0.0
1,sidecar,target,regular,pre,hvgl1xq7jd80xc0,face,0.7843434272234289,0.0
1,axe,target,upside_down,post,hvgl1xq7jd80xc0,celery,0.8181465105206537,0.0
1,drill,target,regular,post,hvgl1xq7jd80xc0,button,0.6631119320507548,0.0
1,puddle,target,horizontal_flip,pre,hvgl1xq7jd80xc0,puddle,0.0,1.0
1,shears,target,upside_down,pre,hvgl1xq7jd80xc0,man,0.8404163209283491,0.0
2,garlic,target,horizontal_flip,pre,hvgl1xq7jd80xc0,palm_tree,0.6572229509029488,0.0
2,pedal,target,regular,pre,hvgl1xq7jd80xc0,jar,0.7512910565063832,0.0
2,sidecar,target,regular,post,hvgl1xq7jd80xc0,face,0.7843434272234289,0.0
2,shears,target,upside_down,post,hvgl1xq7jd80xc0,man,0.8404163209283491,0.0
2,puddle,target,horizontal_flip,post,hvgl1xq7jd80xc0,puddle,0.0,1.0
2,peanut_butter,target,upside_down,pre,hvgl1xq7jd80xc0,jam,0.5435552480346988,0.0
3,peanut_butter,target,upside_down,post,hvgl1xq7jd80xc0,peanut_butter,0.0,1.0
3,pedal,target,regular,post,hvgl1xq7jd80xc0,bike,0.203300742057352,0.0
3,football_helmet,target,horizontal_flip,pre,hvgl1xq7jd80xc0,car,0.7010231342956577,0.0
3,dumbbell,target,upside_down,pre,hvgl1xq7jd80xc0,pedal,0.5948230711144784,0.0
3,garlic,target,horizontal_flip,post,hvgl1xq7jd80xc0,garlic,0.0,1.0
3,punching_bag,target,regular,pre,hvgl1xq7jd80xc0,wall,0.7836105208633996,0.0
4,ginger,target,regular,pre,hvgl1xq7jd80xc0,rock,0.7443335511114154,0.0
4,football_helmet,target,horizontal_flip,post,hvgl1xq7jd80xc0,helmet,0.3335998265040213,0.0
4,punching_bag,target,regular,post,hvgl1xq7jd80xc0,wall,0.7836105208633996,0.0
4,figurine,target,horizontal_flip,pre,hvgl1xq7jd80xc0,mushroom,0.7317275032855246,0.0
4,dumbbell,target,upside_down,post,hvgl1xq7jd80xc0,pedal,0.5948230711144784,0.0
4,bat2,target,upside_down,pre,hvgl1xq7jd80xc0,wall,0.7373673480855676,0.0
5,bat2,target,upside_down,post,hvgl1xq7jd80xc0,wall,0.7373673480855676,0.0
5,figurine,target,horizontal_flip,post,hvgl1xq7jd80xc0,mushroom,0.7317275032855246,0.0
5,ginger,target,regular,post,hvgl1xq7jd80xc0,ginger,0.0,1.0
0,mannequin,target,regular,pre,oj3fgxad7t36z5c,cow,0.6528306725492443,0.0
0,shears,target,horizontal_flip,pre,oj3fgxad7t36z5c,face,0.8040840840377872,0.0
0,surfboard,target,upside_down,pre,oj3fgxad7t36z5c,car,0.664230939599137,0.0
1,mannequin,target,regular,post,oj3fgxad7t36z5c,panda,0.6718355425553099,0.0
1,shears,target,horizontal_flip,post,oj3fgxad7t36z5c,knife,0.4901868475430959,0.0
1,surfboard,target,upside_down,post,oj3fgxad7t36z5c,tree,0.7990184226969061,0.0
1,football_helmet,target,regular,pre,oj3fgxad7t36z5c,trumpet,0.7306125734056153,0.0
1,axe,target,horizontal_flip,pre,oj3fgxad7t36z5c,back_pack,0.7701671540933577,0.0
1,garlic,target,upside_down,pre,oj3fgxad7t36z5c,face,0.8437256503528603,0.0
2,peanut_butter,target,horizontal_flip,pre,oj3fgxad7t36z5c,nest,0.6918090650917046,0.0
2,puddle,target,regular,pre,oj3fgxad7t36z5c,puddle,0.0,1.0
2,rattlesnake,target,upside_down,pre,oj3fgxad7t36z5c,stomach,0.6224052862657558,0.0
2,axe,target,horizontal_flip,post,oj3fgxad7t36z5c,suitcase,0.7678841244658989,0.0
2,football_helmet,target,regular,post,oj3fgxad7t36z5c,trumpet,0.7306125734056153,0.0
2,garlic,target,upside_down,post,oj3fgxad7t36z5c,face,0.8437256503528603,0.0
