index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
897,,,,,,html-keyboard-response,897,1118559,0.0-11.0-5.180-1.180,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,181,5,dot,ginger,ginger_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,,0,1,,,
901,,,,,,html-keyboard-response,901,1120735,0.0-11.0-5.181-1.181,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1113.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,182,5,dot,figurine,figurine_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
905,,,,,,html-keyboard-response,905,1124247,0.0-11.0-5.182-1.182,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,2458.39999999851,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,183,5,dot,ginger,ginger_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,1,1,,,
909,,,,,,html-keyboard-response,909,1126425,0.0-11.0-5.183-1.183,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1120.8000000044703,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,184,5,dot,bat2,bat2_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
913,,,,,,html-keyboard-response,913,1129563,0.0-11.0-5.184-1.184,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,2075,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,185,5,dot,ginger,ginger_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,1,1,,,
917,,,,,,html-keyboard-response,917,1131606,0.0-11.0-5.185-1.185,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,984.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,186,5,dot,bat2,bat2_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
921,,,,,,html-keyboard-response,921,1133734,0.0-11.0-5.186-1.186,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1080.7999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,187,5,dot,figurine,figurine_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,
925,,,,,,html-keyboard-response,925,1136573,0.0-11.0-5.187-1.187,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1777.1999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,188,5,dot,ginger,ginger_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,i,1,0,,,
929,,,,,,html-keyboard-response,929,1138234,0.0-11.0-5.188-1.188,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,604,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,189,5,dot,bat2,bat2_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,
933,,,,,,html-keyboard-response,933,1140622,0.0-11.0-5.189-1.189,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1333.6000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,190,5,dot,figurine,figurine_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
937,,,,,,html-keyboard-response,937,1142508,0.0-11.0-5.190-1.190,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,830.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,191,5,dot,bat2,bat2_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
941,,,,,,html-keyboard-response,941,1145329,0.0-11.0-5.191-1.191,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1759.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,192,5,dot,figurine,figurine_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,
949,,,,,,survey-text-autocomplete,949,1155677,0.0-11.0-6.192-4.192,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""bat""}",,,,,,,,,,,,,,,193,5,recognition,bat2,bat2_mooney,target,upside_down,post,null,Exp,Recognition,,,,bat2,0.0,1.0
956,,,,,,survey-text-autocomplete,956,1177790,0.0-11.0-6.193-4.193,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,194,5,recognition,figurine,figurine_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,,,0.0
963,,,,,,survey-text-autocomplete,963,1200597,0.0-11.0-6.194-4.194,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,195,5,recognition,ginger,ginger_mooney,target,regular,post,null,Exp,Recognition,,,,,,0.0
